SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
154,2016,09,26,60500223,54,4.9,-3276.8,-22,0.23,0.2,3.978,3,2.52,2.82,-0.98,-0.84,0.31,0.55,0.04,0.18,0,65535,,,0,8255
155,2016,09,26,60501219,54,4.7,-3276.8,-16,0.15,0.28,3.978,5,2.52,1.84,-1.01,-0.97,0.14,0.31,-0.03,0.06,0,65535,,,1,-24513
156,2016,09,26,60502221,54,4.7,-3276.8,-12,0.1,0.2,3.978,5,2.52,0.96,-1.01,-0.95,0.06,0.25,-0.04,0.03,0,65535,,,1,-24513
157,2016,09,26,60503222,54,4.2,-3276.8,-11,0.03,0.16,3.978,5,2.52,2.66,-1,-0.96,0.09,0.2,-0.07,0.02,0,65535,,,0,8255
158,2016,09,26,60504221,54,4.2,-3276.8,-11,0.02,0.14,3.978,5,2.52,10.32,-1.01,-0.96,0.09,0.2,-0.2,0.03,0,65535,,,0,8255
159,2016,09,26,60505222,54,4.4,-3276.8,-9,0.05,0.07,3.978,5,2.52,7.68,-1.01,-0.97,0.13,0.21,-0.06,0.04,0,65535,,,0,-24513
160,2016,09,26,60506220,54,4.4,-3276.8,-15,0.18,0.15,3.978,6,2.52,14.4,-1.02,-0.93,0.03,0.27,-0.02,0.13,0,65535,,,0,8255
161,2016,09,26,60507221,54,4.5,-3276.8,-22,0.19,0.31,3.978,8,2.52,16.56,-0.96,-0.84,0.25,0.53,-0.03,0.18,0,65535,,,0,8255
162,2016,09,26,60508220,54,4.5,-3276.8,-25,0.1,0.24,3.978,9,2.52,8.32,-0.93,-0.81,0.43,0.56,0.01,0.15,0,65535,,,0,8255
163,2016,09,26,60509221,54,4.7,-3276.8,-27,0.05,0.12,3.978,10,2.52,4.72,-0.95,-0.84,0.48,0.55,0.04,0.13,0,65535,,,0,8255
164,2016,09,26,60510221,54,4.7,-3276.8,-27,0.03,0.07,3.978,10,2.52,3.38,-0.96,-0.86,0.45,0.54,0.04,0.14,0,65535,,,0,-24513
165,2016,09,26,60511221,54,4.8,-3276.8,-29,0.02,0.06,3.978,10,2.52,3.44,-0.93,-0.86,0.46,0.53,0.06,0.14,0,65535,,,0,-24513
166,2016,09,26,60512225,54,4.8,-3276.8,-29,0.02,0.04,3.978,10,2.52,3.52,-0.93,-0.86,0.48,0.54,0.04,0.13,0,65535,,,1,-24513
167,2016,09,26,60513231,54,4.9,-3276.8,-29,0.05,0.06,3.978,9,2.52,1.98,-0.95,-0.86,0.44,0.55,0.03,0.14,0,65535,,,1,-24513
168,2016,09,26,60514224,53,4.9,-3276.8,-24,0.16,0.18,3.978,8,2.52,1.1,-0.97,-0.81,0.3,0.56,-0.06,0.13,0,65535,,,1,-24513
169,2016,09,26,60515221,54,5.3,-3276.8,21,0.08,0.28,3.978,8,2.52,2.5,-1,-0.92,0.21,0.36,-0.12,0.01,0,65535,,,0,8255
170,2016,09,26,60516221,54,5.3,-3276.8,21,0.02,0.14,3.978,9,2.52,3.22,-0.98,-0.9,0.28,0.42,-0.13,-0.01,0,65535,,,0,8255
171,2016,09,26,60517221,54,5.7,-3276.8,22,0.05,0.12,3.978,11,2.52,33.54,-1.01,-0.87,0.31,0.57,-0.04,0.03,0,65535,,,0,8255
172,2016,09,26,60518221,54,5.7,-3276.8,24,0.09,0.15,3.978,10,2.52,48.76,-1.02,-0.81,0.33,0.54,-0.08,0.08,0,65535,,,0,8255
173,2016,09,26,60519222,54,6.3,-3276.8,-27,0.09,0.15,3.978,10,2.52,58.12,-1.02,-0.78,0.37,0.59,-0.06,0.07,0,65535,,,0,8255
174,2016,09,26,60520222,54,6.3,-3276.8,-28,0.08,0.13,3.978,10,2.52,52.56,-0.97,-0.78,0.44,0.61,-0.04,0.08,0,65535,,,0,8255
175,2016,09,26,60521222,54,6.9,-3276.8,-29,0.05,0.14,3.978,9,2.52,33.16,-0.96,-0.79,0.46,0.61,-0.03,0.09,0,65535,,,0,8255
176,2016,09,26,60522223,54,6.9,-3276.8,-29,0.04,0.09,3.978,8,2.52,22.5,-0.96,-0.83,0.44,0.56,0,0.12,0,65535,,,0,8255
177,2016,09,26,60523222,54,7.4,-3276.8,-27,0.03,0.07,3.978,8,2.52,11.44,-0.96,-0.89,0.42,0.53,0.02,0.09,0,65535,,,0,-24513
178,2016,09,26,60524222,54,7.4,-3276.8,-27,0.02,0.08,3.978,7,2.52,6.98,-0.95,-0.87,0.44,0.51,0.03,0.12,0,65535,,,0,-24513
179,2016,09,26,60525223,54,7.3,-3276.8,-27,0.02,0.04,3.978,6,2.52,5.2,-0.96,-0.87,0.44,0.51,0.02,0.12,0,65535,,,1,-24513
180,2016,09,26,60526222,54,7.3,-3276.8,-27,0.03,0.04,3.978,6,2.52,3.54,-0.96,-0.86,0.42,0.53,0.03,0.1,0,65535,,,1,-24513
181,2016,09,26,60527223,54,7.4,-3276.8,-21,0.19,0.12,3.978,6,2.52,1.62,-0.96,-0.84,0.34,0.53,-0.04,0.18,0,65535,,,1,-24513
182,2016,09,26,60528224,54,7.4,-3276.8,-15,0.2,0.42,3.978,6,2.52,4.32,-1.06,-0.92,-0.02,0.37,-0.04,0.1,0,65535,,,0,8255
183,2016,09,26,60529227,54,7.9,-3276.8,-17,0.07,0.22,3.978,7,2.52,4.44,-1.07,-0.77,0.07,0.39,0.03,0.2,0,65535,,,0,8255
184,2016,09,26,60530226,54,7.9,-3276.8,-17,0.07,0.1,3.978,7,2.52,6.4,-0.98,-0.93,0.21,0.36,-0.04,0.08,0,65535,,,0,8255
185,2016,09,26,60531230,54,8.3,-3276.8,-18,0.05,0.12,3.978,6,2.52,8.24,-0.98,-0.9,0.28,0.43,-0.01,0.15,0,65535,,,0,8255
186,2016,09,26,60532228,54,8.3,-3276.8,-20,0.06,0.1,3.978,6,2.52,10.4,-0.98,-0.93,0.28,0.43,-0.02,0.15,0,65535,,,0,8255
187,2016,09,26,60533229,54,9,-3276.8,-22,0.08,0.13,3.978,6,2.52,11.96,-0.96,-0.91,0.37,0.45,0,0.2,0,65535,,,0,8255
188,2016,09,26,60534231,54,9,-3276.8,-25,0.09,0.14,3.978,6,2.52,7.72,-0.96,-0.86,0.38,0.55,0.08,0.18,0,65535,,,0,8255
189,2016,09,26,60535228,54,9.3,-3276.8,-27,0.05,0.14,3.978,5,2.52,5.48,-0.95,-0.83,0.44,0.56,0.04,0.16,0,65535,,,0,8255
190,2016,09,26,60536229,54,9.3,-3276.8,-27,0.06,0.1,3.978,5,2.52,2.36,-0.96,-0.81,0.42,0.53,0.04,0.22,0,65535,,,0,8255
191,2016,09,26,60537228,54,9.8,-3276.8,-29,0.08,0.12,3.978,6,2.52,3.38,-0.96,-0.81,0.43,0.57,0,0.18,0,65535,,,0,8255
192,2016,09,26,60538228,54,9.8,-3276.8,-29,0.06,0.16,3.978,6,2.52,11.5,-0.92,-0.79,0.49,0.61,-0.02,0.14,0,65535,,,0,8255
193,2016,09,26,60539228,54,10.3,-3276.8,-31,0.05,0.09,3.978,6,2.52,8.04,-0.93,-0.79,0.49,0.59,-0.02,0.12,0,65535,,,0,8255
194,2016,09,26,60540227,53,10.3,-3276.8,-31,0.03,0.12,3.978,6,2.52,6.32,-0.93,-0.79,0.5,0.59,0.01,0.18,0,65535,,,0,-24513
195,2016,09,26,60541232,53,10.8,-3276.8,-31,0.02,0.06,3.978,5,2.52,3.1,-0.93,-0.83,0.49,0.56,0.04,0.12,0,65535,,,0,-24513
196,2016,09,26,60542229,53,10.8,-3276.8,-31,0.01,0.03,3.978,5,2.52,2.54,-0.92,-0.83,0.48,0.55,0.04,0.12,0,65535,,,0,8255
197,2016,09,26,60543233,53,11.2,-3276.8,-30,0.02,0.06,3.978,4,2.52,5.1,-0.95,-0.83,0.48,0.55,0.04,0.12,0,65535,,,1,-24513
198,2016,09,26,60544230,53,11.2,-3276.8,-30,0.02,0.06,3.978,4,2.52,4.62,-0.95,-0.85,0.49,0.56,0.04,0.14,0,65535,,,1,-24513
199,2016,09,26,60545230,54,11.6,-3276.8,-30,0.02,0.04,3.978,3,2.52,3.96,-0.92,-0.85,0.49,0.55,0.02,0.12,0,65535,,,1,-24513
200,2016,09,26,60546234,54,11.6,-3276.8,-31,0.02,0.06,3.978,3,2.52,5.26,-0.93,-0.83,0.5,0.56,0.04,0.14,0,65535,,,1,-24513
201,2016,09,26,60547229,55,11.6,-3276.8,-31,0.02,0.04,3.978,3,2.52,5.08,-0.91,-0.81,0.5,0.57,0.04,0.14,0,65535,,,1,-24513
202,2016,09,26,60548234,56,11.6,-3276.8,-31,0.01,0.04,3.978,3,2.52,3.98,-0.92,-0.83,0.5,0.56,0.03,0.12,0,65535,,,1,-24513
203,2016,09,26,60549235,57,11.4,-3276.8,-31,0.02,0.03,3.978,3,2.52,3.06,-0.92,-0.84,0.49,0.56,0.03,0.1,0,65535,,,1,-32705
204,2016,09,26,60550233,57,11.4,-3276.8,-31,0.01,0.03,3.978,2,2.52,3.48,-0.92,-0.85,0.5,0.56,0.04,0.1,0,65535,,,1,-32705
205,2016,09,26,60551235,57,11.1,-3276.8,-31,0.02,0.04,3.978,3,2.52,3.14,-0.93,-0.83,0.49,0.57,0.03,0.1,0,65535,,,1,-24513
206,2016,09,26,60552237,58,11.1,-3276.8,-31,0.02,0.03,3.978,2,2.52,2.96,-0.92,-0.84,0.5,0.57,0.03,0.12,0,65535,,,1,-24513
207,2016,09,26,60553236,59,10.6,-3276.8,-30,0.02,0.06,3.978,2,2.52,2.72,-0.95,-0.84,0.49,0.56,0,0.09,0,65535,,,1,-24513
208,2016,09,26,60554237,59,10.6,-3276.8,-30,0.01,0.04,3.978,2,2.52,3.34,-0.93,-0.84,0.49,0.56,0.01,0.1,0,65535,,,1,-24513
209,2016,09,26,60555239,60,10.2,-3276.8,-31,0.02,0.06,3.978,2,2.52,3.32,-0.93,-0.84,0.48,0.55,0.02,0.12,0,65535,,,0,8255
210,2016,09,26,60556236,60,10.2,-3276.8,-30,0.02,0.06,3.978,2,2.52,3.8,-0.92,-0.84,0.49,0.55,0.03,0.13,0,65535,,,1,-24513
211,2016,09,26,60557239,61,9.5,-3276.8,-31,0.02,0.04,3.978,2,2.52,4.48,-0.92,-0.83,0.49,0.56,0.02,0.1,0,65535,,,1,-24513
212,2016,09,26,60558239,61,9.5,-3276.8,-30,0.02,0.04,3.978,2,2.52,3.46,-0.93,-0.85,0.46,0.56,0.02,0.12,0,65535,,,1,-24513
213,2016,09,26,60559240,62,8.8,-3276.8,-29,0.02,0.07,3.978,2,2.52,10.94,-0.93,-0.84,0.46,0.55,0.02,0.12,0,65535,,,0,8255
214,2016,09,26,60560239,62,8.8,-3276.8,-29,0.03,0.06,3.978,2,2.52,4.72,-0.95,-0.86,0.46,0.54,0.04,0.14,0,65535,,,0,8255
215,2016,09,26,60561237,63,8.2,-3276.8,-28,0.02,0.06,3.978,2,2.52,2.16,-0.96,-0.87,0.45,0.51,0.04,0.14,0,65535,,,0,8255
216,2016,09,26,60562240,63,8.2,-3276.8,-28,0.02,0.04,3.978,2,2.52,5.02,-0.96,-0.87,0.45,0.53,0.04,0.13,0,65535,,,0,8255
217,2016,09,26,60563240,63,7.7,-3276.8,-29,0.03,0.07,3.978,2,2.52,6.44,-0.96,-0.84,0.45,0.54,0.07,0.15,0,65535,,,0,8255
218,2016,09,26,60564236,63,7.7,-3276.8,-29,0.03,0.09,3.978,2,2.52,6.7,-0.96,-0.83,0.43,0.56,0.01,0.18,0,65535,,,0,8255
