SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
155,2016,09,26,60730264,67,12,-3276.8,-29,0.02,0.04,3.976,3,2.26,1.22,-0.95,-0.87,0.44,0.53,0.13,0.18,0,65535,,,3,-24514
156,2016,09,26,60731263,67,12.3,-3276.8,-29,0.01,0.04,3.976,3,2.26,1.4,-0.93,-0.85,0.43,0.51,0.12,0.18,0,65535,,,3,-24514
157,2016,09,26,60732263,67,12.3,-3276.8,-27,0.02,0.04,3.976,3,2.26,1.36,-0.95,-0.87,0.45,0.53,0.12,0.18,0,65535,,,3,-24514
158,2016,09,26,60733265,67,12.6,-3276.8,-29,0.05,0.13,3.976,3,2.26,0.62,-0.96,-0.8,0.43,0.56,-0.01,0.19,0,65535,,,0,8254
159,2016,09,26,60734263,67,12.6,-3276.8,-30,0.03,0.07,3.976,3,2.26,1.2,-0.93,-0.81,0.49,0.57,0.08,0.18,0,65535,,,0,-24514
160,2016,09,26,60735263,67,12.8,-3276.8,-31,0.02,0.06,3.976,3,2.26,0.66,-0.93,-0.81,0.49,0.56,0.09,0.18,0,65535,,,0,8254
161,2016,09,26,60736263,67,12.8,-3276.8,-31,0.01,0.03,3.976,3,2.26,1.88,-0.93,-0.84,0.48,0.56,0.1,0.18,0,65535,,,0,-24514
162,2016,09,26,60737265,67,13,-3276.8,-31,0.01,0.03,3.976,3,2.26,1.58,-0.91,-0.84,0.48,0.55,0.12,0.18,0,65535,,,3,-24514
163,2016,09,26,60738265,67,13,-3276.8,-29,0.07,0.1,3.976,3,2.26,3.3,-0.93,-0.83,0.46,0.56,0.02,0.18,0,65535,,,0,8254
164,2016,09,26,60739265,67,12.9,-3276.8,-27,0.06,0.13,3.976,5,2.26,2.8,-0.96,-0.87,0.43,0.51,-0.01,0.06,0,65535,,,0,-24514
165,2016,09,26,60740264,68,12.9,-3276.8,-27,0.02,0.08,3.976,6,2.26,2.58,-0.96,-0.86,0.44,0.51,0,0.1,0,65535,,,0,-24514
