SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
54,2016,09,26,74215336,46,12.3,-3276.8,-33,0.01,0.03,3.927,0,11.74,4.18,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-24522
55,2016,09,26,74216335,46,12.3,-3276.8,-33,0.02,0.03,3.927,0,11.74,4.1,-0.91,-0.81,0.51,0.59,0.13,0.18,0,65535,,,3,-24522
56,2016,09,26,74217336,46,11.7,-3276.8,-33,0.01,0.03,3.927,0,11.74,2.84,-0.9,-0.81,0.53,0.59,0.12,0.18,0,65535,,,3,-24522
57,2016,09,26,74218335,46,11.7,-3276.8,-33,0.01,0.04,3.927,0,11.74,3.9,-0.9,-0.81,0.51,0.59,0.12,0.18,0,65535,,,3,-24522
58,2016,09,26,74219336,46,11.1,-3276.8,-33,0.02,0.06,3.927,1,11.74,3.7,-0.92,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-24522
59,2016,09,26,74220336,46,11.1,-3276.8,-33,0.01,0.04,3.927,0,11.74,4.22,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,3,-24522
60,2016,09,26,74221336,46,10.9,-3276.8,-33,0.01,0.03,3.927,0,11.74,5,-0.9,-0.81,0.51,0.59,0.12,0.18,0,65535,,,3,-24522
61,2016,09,26,74222336,45,10.9,-3276.8,-33,0.02,0.1,3.927,0,11.74,2.78,-0.89,-0.81,0.51,0.59,-0.01,0.18,0,65535,,,3,-24522
62,2016,09,26,74223336,45,10.4,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.06,-0.91,-0.81,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
63,2016,09,26,74224336,46,10.4,-3276.8,-33,0.02,0.03,3.927,0,11.74,4.1,-0.91,-0.81,0.51,0.57,0.12,0.19,0,65535,,,3,-32714
64,2016,09,26,74225339,46,10,-3276.8,-33,0.02,0.04,3.927,0,11.74,4.58,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-24522
65,2016,09,26,74226338,46,10,-3276.8,-33,0.02,0.06,3.927,0,11.74,3.18,-0.92,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-24522
66,2016,09,26,74227340,46,9.3,-3276.8,-33,0.01,0.04,3.927,0,11.74,4.36,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-24522
67,2016,09,26,74228336,46,9.3,-3276.8,-33,0.02,0.04,3.927,0,11.74,2.56,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-24522
68,2016,09,26,74229336,47,9,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.8,-0.91,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-24522
69,2016,09,26,74230340,47,9,-3276.8,-33,0.01,0.04,3.927,1,11.74,5.84,-0.91,-0.8,0.5,0.57,0.13,0.18,0,65535,,,3,-32714
70,2016,09,26,74231337,47,8.7,-3276.8,-33,0.02,0.04,3.927,1,11.74,3.72,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
71,2016,09,26,74232344,48,8.7,-3276.8,-33,0.02,0.03,3.927,1,11.74,3.68,-0.9,-0.81,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
72,2016,09,26,74233337,49,8.7,-3276.8,-33,0.01,0.04,3.927,1,11.74,3.3,-0.92,-0.8,0.5,0.57,0.14,0.18,0,65535,,,0,8246
73,2016,09,26,74234337,51,8.7,-3276.8,-33,0.01,0.03,3.927,1,11.74,4.48,-0.9,-0.81,0.5,0.59,0.13,0.18,0,65535,,,3,-32714
74,2016,09,26,74235338,51,8.7,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.66,-0.89,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
75,2016,09,26,74236338,52,8.7,-3276.8,-33,0.01,0.03,3.927,1,11.74,2.48,-0.89,-0.81,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
76,2016,09,26,74237339,52,8.8,-3276.8,-33,0.01,0.03,3.927,1,11.74,4.52,-0.9,-0.81,0.51,0.57,0.13,0.19,0,65535,,,3,-32714
77,2016,09,26,74238340,52,8.8,-3276.8,-33,0.01,0.03,3.927,1,11.74,2.24,-0.9,-0.81,0.51,0.57,0.14,0.18,0,65535,,,3,-32714
78,2016,09,26,74239341,52,8.8,-3276.8,-33,0.01,0.06,3.927,1,11.74,1.1,-0.89,-0.79,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
79,2016,09,26,74240339,51,8.8,-3276.8,-33,0.01,0.04,3.927,1,11.74,3.98,-0.89,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
80,2016,09,26,74241340,51,8.8,-3276.8,-33,0.01,0.04,3.927,1,11.74,3.4,-0.89,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
81,2016,09,26,74242341,51,8.8,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.6,-0.9,-0.8,0.53,0.57,0.13,0.18,0,65535,,,3,-32714
82,2016,09,26,74243341,51,8.8,-3276.8,-33,0.01,0.04,3.927,1,11.74,5,-0.89,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
83,2016,09,26,74244343,51,8.8,-3276.8,-33,0.02,0.12,3.927,1,11.74,3.22,-0.9,-0.8,0.51,0.59,0.14,0.36,0,65535,,,3,-32714
84,2016,09,26,74245344,51,8.8,-3276.8,-33,0.01,0.06,3.927,1,11.74,4.66,-0.91,-0.8,0.51,0.6,0.12,0.18,0,65535,,,3,-32714
85,2016,09,26,74246344,51,8.8,-3276.8,-33,0.01,0.04,3.927,0,11.74,5.06,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
86,2016,09,26,74247345,51,8.8,-3276.8,-33,0.02,0.06,3.927,0,11.74,3.54,-0.9,-0.79,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
87,2016,09,26,74248345,50,8.8,-3276.8,-33,0.02,0.04,3.927,0,11.74,2.78,-0.9,-0.79,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
88,2016,09,26,74249345,49,8.8,-3276.8,-33,0.01,0.03,3.927,0,11.74,4.14,-0.9,-0.8,0.51,0.59,0.14,0.18,0,65535,,,3,-32714
89,2016,09,26,74250345,49,8.8,-3276.8,-33,0.02,0.04,3.927,0,11.74,2.62,-0.91,-0.81,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
90,2016,09,26,74251345,48,8.9,-3276.8,-33,0.01,0.04,3.927,0,11.74,4.5,-0.91,-0.8,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
91,2016,09,26,74252345,49,8.9,-3276.8,-33,0.01,0.03,3.927,0,11.74,5.76,-0.89,-0.8,0.51,0.59,0.15,0.19,0,65535,,,3,-32714
92,2016,09,26,74253345,50,8.6,-3276.8,-35,0.01,0.06,3.927,0,11.74,4.62,-0.9,-0.78,0.5,0.59,0.14,0.18,0,65535,,,0,8246
93,2016,09,26,74254346,51,8.6,-3276.8,-33,0.02,0.03,3.927,1,11.74,2.42,-0.87,-0.8,0.53,0.6,0.14,0.19,0,65535,,,3,-32714
94,2016,09,26,74255350,51,8.6,-3276.8,-33,0.02,0.04,3.927,1,11.74,5.22,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
95,2016,09,26,74256348,51,8.6,-3276.8,-33,0.02,0.04,3.927,1,11.74,3.9,-0.9,-0.8,0.51,0.57,0.14,0.18,0,65535,,,3,-32714
96,2016,09,26,74257352,51,8.6,-3276.8,-33,0.01,0.06,3.927,1,11.74,4.8,-0.87,-0.78,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
97,2016,09,26,74258349,51,8.6,-3276.8,-33,0.01,0.1,3.927,0,11.74,6.82,-0.9,-0.8,0.51,0.59,-0.01,0.18,0,65535,,,3,-32714
98,2016,09,26,74259350,51,8.7,-3276.8,-33,0.01,0.03,3.927,0,11.74,4.34,-0.89,-0.8,0.53,0.59,0.13,0.19,0,65535,,,3,-32714
99,2016,09,26,74260349,51,8.7,-3276.8,-33,0.01,0.03,3.927,0,11.74,2.28,-0.89,-0.81,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
100,2016,09,26,74261349,52,8.4,-3276.8,-33,0.01,0.1,3.927,0,11.74,4.24,-0.9,-0.79,0.53,0.59,-0.01,0.18,0,65535,,,3,-32714
101,2016,09,26,74262350,52,8.4,-3276.8,-33,0.01,0.06,3.927,0,11.74,2.76,-0.89,-0.79,0.49,0.57,0.13,0.18,0,65535,,,3,-32714
102,2016,09,26,74263350,52,8.5,-3276.8,-33,0.01,0.03,3.927,0,11.74,1.54,-0.89,-0.8,0.51,0.59,0.14,0.18,0,65535,,,3,-24522
103,2016,09,26,74264349,52,8.5,-3276.8,-33,0.01,0.04,3.927,0,11.74,4.32,-0.9,-0.81,0.5,0.59,0.12,0.18,0,65535,,,0,8246
104,2016,09,26,74265350,52,8.8,-3276.8,-33,0.01,0.06,3.927,0,11.74,4.56,-0.89,-0.79,0.5,0.59,0.13,0.18,0,65535,,,3,-24522
105,2016,09,26,74266350,51,8.8,-3276.8,-33,0.01,0.04,3.927,0,11.74,3.28,-0.9,-0.8,0.51,0.59,0.14,0.18,0,65535,,,3,-24522
106,2016,09,26,74267350,51,9.1,-3276.8,-33,0.01,0.06,3.927,0,11.74,3.3,-0.91,-0.81,0.51,0.57,0.14,0.18,0,65535,,,3,-24522
107,2016,09,26,74268351,51,9.1,-3276.8,-33,0.01,0.03,3.927,1,11.74,2.76,-0.89,-0.81,0.53,0.57,0.13,0.18,0,65535,,,3,-24522
108,2016,09,26,74269350,50,9.4,-3276.8,-33,0.01,0.03,3.927,1,11.74,1.54,-0.89,-0.81,0.5,0.59,0.13,0.19,0,65535,,,3,-24522
109,2016,09,26,74270351,50,9.4,-3276.8,-33,0.01,0.03,3.927,1,11.74,1.82,-0.9,-0.8,0.53,0.59,0.13,0.19,0,65535,,,3,-24522
110,2016,09,26,74271351,50,10,-3276.8,-33,0.01,0.03,3.927,1,11.74,3.24,-0.89,-0.8,0.51,0.59,0.14,0.19,0,65535,,,0,8246
111,2016,09,26,74272351,50,10,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.98,-0.9,-0.8,0.53,0.59,0.13,0.18,0,65535,,,3,-24522
112,2016,09,26,74273351,50,10.8,-3276.8,-33,0.01,0.03,3.927,1,11.74,2.94,-0.89,-0.8,0.51,0.59,0.14,0.19,0,65535,,,3,-24522
113,2016,09,26,74274351,50,10.8,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.16,-0.9,-0.8,0.53,0.57,0.14,0.19,0,65535,,,3,-24522
114,2016,09,26,74275351,50,11.2,-3276.8,-33,0.01,0.04,3.927,1,11.74,1.2,-0.9,-0.8,0.53,0.57,0.14,0.19,0,65535,,,3,-24522
115,2016,09,26,74276351,51,11.2,-3276.8,-33,0.01,0.04,3.927,1,11.74,4.78,-0.89,-0.79,0.51,0.59,0.14,0.18,0,65535,,,3,-24522
116,2016,09,26,74277351,51,11.6,-3276.8,-35,0.01,0.03,3.927,1,11.74,5.16,-0.89,-0.8,0.51,0.59,0.14,0.18,0,65535,,,0,8246
117,2016,09,26,74278351,51,11.6,-3276.8,-35,0.01,0.12,3.927,1,11.74,4.78,-0.9,-0.81,0.51,0.59,0.13,0.36,0,65535,,,3,-24522
118,2016,09,26,74279352,51,11.9,-3276.8,-33,0.01,0.03,3.927,1,11.74,4.38,-0.89,-0.8,0.53,0.59,0.14,0.18,0,65535,,,3,-24522
119,2016,09,26,74280352,51,11.9,-3276.8,-33,0.01,0.03,3.927,1,11.74,4.18,-0.89,-0.8,0.51,0.57,0.12,0.18,0,65535,,,3,-24522
120,2016,09,26,74281353,51,12.5,-3276.8,-33,0.03,0.03,3.927,1,11.74,2.84,-0.89,-0.8,0.53,0.57,0.14,0.18,0,65535,,,0,8246
121,2016,09,26,74282351,50,12.5,-3276.8,-33,0.04,0.12,3.927,2,11.74,11.8,-0.93,-0.79,0.53,0.61,0.03,0.18,0,65535,,,0,8246
122,2016,09,26,74283351,50,13.1,-3276.8,-31,0.01,0.14,3.927,2,11.74,11.52,-0.95,-0.79,0.48,0.6,0.04,0.36,0,65535,,,0,8246
123,2016,09,26,74284352,50,13.1,-3276.8,-31,0.01,0.06,3.927,3,11.74,6.84,-0.92,-0.83,0.48,0.56,0.12,0.18,0,65535,,,0,-24522
124,2016,09,26,74285353,50,13.2,-3276.8,-31,0.01,0.04,3.927,3,11.74,5.64,-0.91,-0.83,0.48,0.56,0.13,0.18,0,65535,,,0,-24522
125,2016,09,26,74286353,49,13.2,-3276.8,-31,0.02,0.04,3.927,3,11.74,5.46,-0.92,-0.8,0.5,0.56,0.14,0.18,0,65535,,,3,-24522
126,2016,09,26,74287353,49,13.4,-3276.8,-31,0.02,0.04,3.927,3,11.74,3.76,-0.93,-0.83,0.48,0.55,0.14,0.19,0,65535,,,3,-24522
127,2016,09,26,74288351,49,13.4,-3276.8,-31,0.01,0.07,3.927,3,11.74,2.3,-0.91,-0.8,0.5,0.6,0.1,0.18,0,65535,,,3,-24522
128,2016,09,26,74289351,49,13.6,-3276.8,-31,0.01,0.06,3.927,3,11.74,5.04,-0.92,-0.81,0.49,0.57,0.14,0.18,0,65535,,,3,-24522
129,2016,09,26,74290351,49,13.6,-3276.8,-31,0.01,0.03,3.927,3,11.74,4.16,-0.91,-0.83,0.49,0.57,0.13,0.18,0,65535,,,3,-24522
130,2016,09,26,74291353,48,13.4,-3276.8,-31,0.01,0.03,3.927,2,11.74,3.56,-0.91,-0.81,0.5,0.56,0.13,0.18,0,65535,,,3,-24522
131,2016,09,26,74292353,48,13.4,-3276.8,-31,0.01,0.04,3.927,2,11.74,3.4,-0.91,-0.84,0.48,0.56,0.13,0.18,0,65535,,,3,-24522
132,2016,09,26,74293353,48,13,-3276.8,-31,0.01,0.06,3.927,2,11.74,2.66,-0.93,-0.8,0.49,0.56,0.13,0.18,0,65535,,,3,-24522
133,2016,09,26,74294357,48,13,-3276.8,-31,0.01,0.04,3.927,2,11.74,2.4,-0.91,-0.81,0.49,0.56,0.13,0.18,0,65535,,,3,-32714
134,2016,09,26,74295354,48,12.6,-3276.8,-31,0.01,0.04,3.927,1,11.74,2.14,-0.91,-0.8,0.49,0.56,0.14,0.18,0,65535,,,3,-32714
135,2016,09,26,74296357,49,12.6,-3276.8,-31,0.02,0.04,3.927,2,11.74,1.98,-0.91,-0.81,0.49,0.56,0.13,0.18,0,65535,,,3,-24522
136,2016,09,26,74297357,49,12.2,-3276.8,-31,0.01,0.13,3.927,1,11.74,2.08,-0.91,-0.8,0.49,0.57,0.14,0.36,0,65535,,,3,-24522
137,2016,09,26,74298355,48,12.2,-3276.8,-31,0.01,0.04,3.927,1,11.74,3.54,-0.92,-0.81,0.49,0.57,0.14,0.18,0,65535,,,0,8246
138,2016,09,26,74299355,48,11.9,-3276.8,-31,0.01,0.04,3.927,1,11.74,3.86,-0.91,-0.81,0.5,0.57,0.13,0.18,0,65535,,,3,-24522
139,2016,09,26,74300357,48,11.9,-3276.8,-31,0.01,0.04,3.927,1,11.74,3.72,-0.91,-0.81,0.49,0.56,0.12,0.18,0,65535,,,0,8246
140,2016,09,26,74301356,48,11.3,-3276.8,-31,0.01,0.04,3.927,1,11.74,4.14,-0.92,-0.81,0.49,0.56,0.13,0.18,0,65535,,,0,-24522
141,2016,09,26,74302357,48,11.3,-3276.8,-31,0.01,0.04,3.927,1,11.74,2.72,-0.92,-0.84,0.48,0.57,0.13,0.18,0,65535,,,0,-24522
142,2016,09,26,74303356,48,10.5,-3276.8,-31,0.01,0.04,3.927,1,11.74,3.24,-0.92,-0.83,0.49,0.56,0.13,0.18,0,65535,,,0,-24522
143,2016,09,26,74304357,49,10.5,-3276.8,-31,0.02,0.06,3.927,1,11.74,2.48,-0.93,-0.83,0.49,0.56,0.14,0.18,0,65535,,,0,-24522
144,2016,09,26,74305357,49,9.8,-3276.8,-31,0.01,0.04,3.927,1,11.74,1.38,-0.92,-0.84,0.49,0.57,0.13,0.19,0,65535,,,3,-24522
145,2016,09,26,74306355,48,9.8,-3276.8,-31,0.01,0.03,3.927,1,11.74,3.16,-0.91,-0.83,0.49,0.56,0.13,0.18,0,65535,,,3,-24522
146,2016,09,26,74307358,48,9.1,-3276.8,-31,0.01,0.04,3.927,1,11.74,2.5,-0.92,-0.81,0.48,0.56,0.14,0.18,0,65535,,,3,-24522
147,2016,09,26,74308357,48,9.1,-3276.8,-31,0.01,0.03,3.927,1,11.74,1.3,-0.9,-0.83,0.5,0.56,0.12,0.18,0,65535,,,3,-24522
148,2016,09,26,74309356,48,8.2,-3276.8,-31,0.01,0.03,3.927,1,11.74,3.26,-0.91,-0.83,0.49,0.56,0.13,0.19,0,65535,,,3,-24522
149,2016,09,26,74310362,49,8.2,-3276.8,-31,0.01,0.13,3.927,1,11.74,2.32,-0.91,-0.81,0.49,0.56,0.12,0.36,0,65535,,,3,-24522
150,2016,09,26,74311357,49,7.4,-3276.8,-31,0.01,0.06,3.927,1,11.74,1.3,-0.92,-0.83,0.5,0.56,0.13,0.18,0,65535,,,3,-24522
151,2016,09,26,74312362,49,7.4,-3276.8,-31,0.01,0.04,3.927,1,11.74,3.26,-0.92,-0.84,0.5,0.56,0.13,0.19,0,65535,,,3,-24522
152,2016,09,26,74313355,49,6.9,-3276.8,-31,0.02,0.04,3.927,1,11.74,4.72,-0.91,-0.83,0.48,0.56,0.13,0.18,0,65535,,,0,8246
153,2016,09,26,74314357,49,6.9,-3276.8,-31,0.03,0.07,3.927,1,11.74,12.4,-0.92,-0.79,0.49,0.56,0.13,0.19,0,65535,,,0,8246
154,2016,09,26,74315363,49,6.6,-3276.8,-33,0.05,0.1,3.927,1,11.74,14.38,-0.95,-0.79,0.5,0.59,0.06,0.2,0,65535,,,0,8246
155,2016,09,26,74316357,49,6.6,-3276.8,-35,0.02,0.13,3.927,3,11.74,9.2,-0.91,-0.72,0.39,0.63,0.15,0.21,0,65535,,,3,-24522
156,2016,09,26,74317364,49,6.2,-3276.8,-33,0.02,0.04,3.927,3,11.74,5.9,-0.87,-0.79,0.5,0.6,0.15,0.2,0,65535,,,3,-24522
157,2016,09,26,74318363,49,6.2,-3276.8,-33,0.01,0.04,3.927,2,11.74,5.8,-0.9,-0.8,0.51,0.57,0.15,0.2,0,65535,,,3,-24522
158,2016,09,26,74319357,49,5.9,-3276.8,-33,0.01,0.04,3.927,2,11.74,3.04,-0.9,-0.8,0.51,0.57,0.14,0.19,0,65535,,,3,-24522
159,2016,09,26,74320358,49,5.9,-3276.8,-33,0.03,0.04,3.927,2,11.74,2.68,-0.9,-0.8,0.5,0.57,0.14,0.18,0,65535,,,0,8246
160,2016,09,26,74321362,49,5.9,-3276.8,-35,0.04,0.1,3.927,2,11.74,13,-0.96,-0.77,0.49,0.61,0.14,0.24,0,65535,,,0,8246
161,2016,09,26,74322361,49,5.9,-3276.8,-35,0.03,0.08,3.927,4,11.74,14.12,-0.9,-0.78,0.53,0.61,0.16,0.27,0,65535,,,0,8246
162,2016,09,26,74323362,49,5.9,-3276.8,-35,0.03,0.06,3.927,5,11.74,6.5,-0.89,-0.78,0.49,0.61,0.15,0.25,0,65535,,,0,-24522
163,2016,09,26,74324361,49,5.9,-3276.8,-33,0.03,0.08,3.927,5,11.74,6.26,-0.91,-0.78,0.46,0.61,0.16,0.28,0,65535,,,3,-24522
164,2016,09,26,74325359,49,6.2,-3276.8,-33,0.02,0.07,3.927,4,11.74,5.3,-0.91,-0.81,0.48,0.56,0.16,0.22,0,65535,,,3,-24522
165,2016,09,26,74326362,48,6.2,-3276.8,-33,0.02,0.04,3.927,4,11.74,2.78,-0.9,-0.81,0.48,0.55,0.18,0.21,0,65535,,,3,-24522
