SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
154,2016,09,26,52748273,65,17.3,-3276.8,-38,0.01,0.03,4.046,2,4.94,1.6,-0.8,-0.75,0.42,0.49,0.4,0.49,0,65535,,,1,-32694
155,2016,09,26,52749273,65,17.3,-3276.8,-38,0.02,0.04,4.046,2,4.94,1.46,-0.81,-0.77,0.42,0.5,0.39,0.49,0,65535,,,1,-32694
156,2016,09,26,52750274,65,17.3,-3276.8,-38,0.01,0.06,4.046,2,4.94,1.42,-0.81,-0.77,0.4,0.49,0.39,0.51,0,65535,,,1,-32694
157,2016,09,26,52751274,66,17.3,-3276.8,-38,0.01,0.04,4.046,2,4.94,1.2,-0.81,-0.78,0.4,0.5,0.4,0.5,0,65535,,,1,-24502
158,2016,09,26,52752273,66,17.4,-3276.8,-38,0.02,0.04,4.046,2,4.94,1.94,-0.83,-0.77,0.42,0.48,0.39,0.48,0,65535,,,1,-24502
159,2016,09,26,52753275,66,17.4,-3276.8,-38,0.01,0.04,4.046,2,4.94,2.24,-0.8,-0.77,0.43,0.5,0.39,0.46,0,65535,,,1,-24502
160,2016,09,26,52754280,66,17.8,-3276.8,-37,0.01,0.03,4.046,2,4.94,2.08,-0.81,-0.77,0.42,0.49,0.4,0.48,0,65535,,,1,-24502
161,2016,09,26,52755274,67,17.8,-3276.8,-38,0.01,0.03,4.046,2,4.94,2.24,-0.81,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
162,2016,09,26,52756275,66,17.8,-3276.8,-38,0.02,0.03,4.046,3,4.94,2.36,-0.83,-0.78,0.43,0.49,0.39,0.46,0,65535,,,1,-24502
163,2016,09,26,52757275,66,17.8,-3276.8,-38,0.01,0.04,4.046,2,4.94,2.2,-0.81,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
164,2016,09,26,52758280,66,17.8,-3276.8,-37,0.01,0.04,4.046,2,4.94,2.36,-0.81,-0.77,0.4,0.49,0.39,0.48,0,65535,,,1,-24502
165,2016,09,26,52759275,67,17.8,-3276.8,-38,0.01,0.03,4.046,2,4.94,2.34,-0.83,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
166,2016,09,26,52760275,68,17.8,-3276.8,-38,0.01,0.03,4.046,2,4.94,2.18,-0.81,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
167,2016,09,26,52761281,68,17.8,-3276.8,-38,0.01,0.04,4.046,2,4.94,1.74,-0.81,-0.77,0.42,0.5,0.4,0.48,0,65535,,,1,-24502
168,2016,09,26,52762281,68,17.8,-3276.8,-38,0.01,0.04,4.046,2,4.94,2.16,-0.81,-0.78,0.42,0.49,0.38,0.48,0,65535,,,1,-24502
169,2016,09,26,52763281,69,17.8,-3276.8,-38,0.01,0.04,4.046,2,4.94,2.12,-0.8,-0.77,0.4,0.5,0.39,0.49,0,65535,,,1,-24502
170,2016,09,26,52764281,69,18.1,-3276.8,-38,0.01,0.03,4.046,2,4.94,1.28,-0.81,-0.77,0.4,0.5,0.39,0.49,0,65535,,,1,-24502
171,2016,09,26,52765277,69,18.1,-3276.8,-38,0.01,0.04,4.046,3,4.94,1.56,-0.81,-0.77,0.4,0.49,0.39,0.5,0,65535,,,1,-24502
172,2016,09,26,52766281,70,18.1,-3276.8,-38,0.01,0.03,4.046,3,4.94,2,-0.83,-0.77,0.42,0.49,0.39,0.46,0,65535,,,1,-24502
173,2016,09,26,52767277,70,18.1,-3276.8,-38,0.01,0.03,4.046,3,4.94,1.78,-0.83,-0.77,0.43,0.5,0.4,0.46,0,65535,,,1,-24502
174,2016,09,26,52768281,71,18.1,-3276.8,-38,0.01,0.03,4.046,2,4.92,1.58,-0.83,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
175,2016,09,26,52769275,72,18.1,-3276.8,-37,0.01,0.03,4.046,2,4.92,1.5,-0.84,-0.78,0.43,0.5,0.39,0.46,0,65535,,,1,-24502
176,2016,09,26,52770282,72,18.1,-3276.8,-37,0.01,0.06,4.046,3,4.92,1.9,-0.84,-0.77,0.42,0.49,0.4,0.51,0,65535,,,1,-24502
177,2016,09,26,52771281,73,18.1,-3276.8,-37,0.02,0.04,4.046,3,4.92,1.88,-0.81,-0.78,0.42,0.48,0.38,0.5,0,65535,,,1,-24502
178,2016,09,26,52772276,73,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,2.08,-0.84,-0.78,0.4,0.49,0.39,0.49,0,65535,,,1,-24502
179,2016,09,26,52773283,72,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.58,-0.83,-0.78,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
180,2016,09,26,52774282,72,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.3,-0.81,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
181,2016,09,26,52775283,72,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.56,-0.84,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
182,2016,09,26,52776283,72,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,2.1,-0.81,-0.77,0.4,0.49,0.39,0.49,0,65535,,,1,-24502
183,2016,09,26,52777283,72,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.22,-0.83,-0.78,0.4,0.48,0.4,0.48,0,65535,,,1,-24502
184,2016,09,26,52778284,72,18.1,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.62,-0.81,-0.78,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
185,2016,09,26,52779284,72,18.1,-3276.8,-38,0.02,0.04,4.046,3,4.86,1.6,-0.84,-0.77,0.4,0.49,0.39,0.49,0,65535,,,1,-24502
186,2016,09,26,52780283,72,18.4,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.22,-0.81,-0.78,0.42,0.5,0.39,0.49,0,65535,,,1,-24502
187,2016,09,26,52781285,72,18.4,-3276.8,-38,0.02,0.06,4.046,3,4.86,1.16,-0.85,-0.77,0.4,0.51,0.39,0.48,0,65535,,,1,-24502
188,2016,09,26,52782286,72,18.4,-3276.8,-37,0.01,0.04,4.046,3,4.86,0.98,-0.81,-0.77,0.42,0.5,0.38,0.48,0,65535,,,1,-24502
189,2016,09,26,52783279,72,18.4,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.94,-0.83,-0.75,0.4,0.49,0.39,0.46,0,65535,,,1,-24502
190,2016,09,26,52784283,72,18.3,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.56,-0.83,-0.78,0.42,0.49,0.38,0.49,0,65535,,,1,-24502
191,2016,09,26,52785285,72,18.3,-3276.8,-37,0.02,0.04,4.046,3,4.86,1.02,-0.81,-0.77,0.43,0.5,0.39,0.49,0,65535,,,1,-24502
192,2016,09,26,52786283,72,18.6,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.62,-0.83,-0.77,0.42,0.49,0.39,0.5,0,65535,,,1,-24502
193,2016,09,26,52787285,72,18.6,-3276.8,-38,0.02,0.03,4.046,3,4.86,1.86,-0.81,-0.77,0.43,0.5,0.39,0.46,0,65535,,,1,-24502
194,2016,09,26,52788285,72,18.5,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.32,-0.83,-0.77,0.42,0.5,0.39,0.48,0,65535,,,1,-24502
195,2016,09,26,52789285,72,18.5,-3276.8,-38,0.01,0.04,4.046,3,4.86,1.18,-0.83,-0.78,0.42,0.5,0.38,0.46,0,65535,,,1,-24502
196,2016,09,26,52790285,72,18.8,-3276.8,-38,0.01,0.04,4.046,3,4.86,1.46,-0.83,-0.78,0.43,0.5,0.39,0.48,0,65535,,,1,-24502
197,2016,09,26,52791283,72,18.8,-3276.8,-38,0.02,0.04,4.046,3,4.86,1.22,-0.81,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
198,2016,09,26,52792285,72,19,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.42,-0.81,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
199,2016,09,26,52793285,73,19,-3276.8,-38,0.02,0.04,4.046,3,4.86,1.42,-0.83,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
200,2016,09,26,52794283,74,18.9,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.08,-0.81,-0.77,0.42,0.49,0.4,0.48,0,65535,,,1,-24502
201,2016,09,26,52795284,74,18.9,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.48,-0.83,-0.77,0.42,0.5,0.39,0.46,0,65535,,,1,-24502
202,2016,09,26,52796285,74,19.1,-3276.8,-37,0.01,0.04,4.046,3,4.86,1.76,-0.84,-0.77,0.42,0.5,0.38,0.46,0,65535,,,1,-24502
203,2016,09,26,52797285,74,19.1,-3276.8,-38,0.01,0.03,4.046,3,4.86,1.74,-0.81,-0.77,0.42,0.48,0.4,0.49,0,65535,,,1,-24502
204,2016,09,26,52798281,73,19.3,-3276.8,-38,0.01,0.03,4.046,3,4.86,1.58,-0.81,-0.77,0.4,0.49,0.39,0.49,0,65535,,,1,-24502
205,2016,09,26,52799283,73,19.3,-3276.8,-38,0.01,0.03,4.046,3,4.86,1.26,-0.83,-0.78,0.43,0.49,0.39,0.48,0,65535,,,1,-24502
206,2016,09,26,52800285,73,19.5,-3276.8,-38,0.01,0.03,4.046,3,4.86,1.3,-0.8,-0.77,0.42,0.49,0.39,0.46,0,65535,,,1,-24502
207,2016,09,26,52801283,73,19.5,-3276.8,-37,0.01,0.03,4.046,3,4.86,1.36,-0.83,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
208,2016,09,26,52802286,73,19.6,-3276.8,-38,0.01,0.03,4.046,3,4.86,1.94,-0.81,-0.77,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
209,2016,09,26,52803281,73,19.6,-3276.8,-38,0.01,0.03,4.046,3,4.86,1.4,-0.83,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
210,2016,09,26,52804285,73,19.7,-3276.8,-38,0.01,0.04,4.046,3,4.86,1.48,-0.81,-0.77,0.4,0.48,0.4,0.48,0,65535,,,1,-24502
211,2016,09,26,52805285,73,19.7,-3276.8,-38,0.01,0.03,4.046,4,4.86,1.24,-0.81,-0.77,0.43,0.49,0.39,0.46,0,65535,,,1,-24502
212,2016,09,26,52806285,73,19.6,-3276.8,-37,0.01,0.03,4.046,5,4.86,2.12,-0.81,-0.78,0.42,0.49,0.39,0.48,0,65535,,,0,8266
213,2016,09,26,52807285,73,19.6,-3276.8,-37,0.01,0.03,4.046,5,4.86,2.2,-0.83,-0.77,0.42,0.49,0.38,0.46,0,65535,,,0,8266
214,2016,09,26,52808285,73,19.7,-3276.8,-37,0.02,0.04,4.046,5,4.86,1.92,-0.83,-0.78,0.42,0.49,0.38,0.48,0,65535,,,1,-24502
215,2016,09,26,52809286,73,19.7,-3276.8,-37,0.01,0.04,4.046,4,4.86,1.76,-0.83,-0.77,0.4,0.5,0.39,0.48,0,65535,,,1,-24502
216,2016,09,26,52810286,74,19.8,-3276.8,-37,0.01,0.04,4.046,4,4.86,1.32,-0.83,-0.77,0.4,0.5,0.39,0.48,0,65535,,,1,-24502
217,2016,09,26,52811286,74,19.8,-3276.8,-37,0.01,0.03,4.046,4,4.86,1.58,-0.84,-0.77,0.42,0.48,0.39,0.48,0,65535,,,1,-24502
218,2016,09,26,52812286,75,19.7,-3276.8,-37,0.02,0.04,4.046,4,4.86,1.86,-0.84,-0.78,0.42,0.5,0.39,0.46,0,65535,,,1,-24502
219,2016,09,26,52813286,75,19.7,-3276.8,-37,0.01,0.06,4.046,4,4.86,2.06,-0.83,-0.77,0.42,0.49,0.38,0.49,0,65535,,,1,-24502
220,2016,09,26,52814286,74,19.5,-3276.8,-37,0.02,0.04,4.046,5,4.86,2.28,-0.81,-0.75,0.42,0.5,0.39,0.49,0,65535,,,1,-24502
221,2016,09,26,52815286,74,19.5,-3276.8,-37,0.01,0.03,4.046,5,4.86,2.24,-0.84,-0.78,0.42,0.5,0.38,0.46,0,65535,,,1,-32694
222,2016,09,26,52816286,73,19.4,-3276.8,-37,0.01,0.04,4.046,5,4.86,2.12,-0.83,-0.78,0.42,0.5,0.39,0.48,0,65535,,,1,-32694
223,2016,09,26,52817286,72,19.4,-3276.8,-37,0.01,0.03,4.046,5,4.86,1.62,-0.83,-0.77,0.43,0.49,0.39,0.46,0,65535,,,1,-32694
224,2016,09,26,52818286,72,18.9,-3276.8,-38,0.01,0.03,4.046,4,4.86,1.22,-0.81,-0.77,0.43,0.49,0.38,0.46,0,65535,,,1,-32694
225,2016,09,26,52819286,73,18.9,-3276.8,-37,0.01,0.04,4.046,4,4.86,1.7,-0.83,-0.78,0.42,0.48,0.37,0.46,0,65535,,,1,-24502
226,2016,09,26,52820286,73,18.5,-3276.8,-37,0.01,0.03,4.046,4,4.86,1.92,-0.81,-0.78,0.42,0.49,0.38,0.48,0,65535,,,1,-24502
227,2016,09,26,52821286,73,18.5,-3276.8,-37,0.01,0.03,4.046,4,4.86,2.32,-0.83,-0.77,0.43,0.49,0.39,0.48,0,65535,,,1,-24502
228,2016,09,26,52822286,73,18.2,-3276.8,-37,0.01,0.03,4.046,4,4.86,1.96,-0.83,-0.78,0.42,0.48,0.39,0.46,0,65535,,,1,-24502
229,2016,09,26,52823286,72,18.2,-3276.8,-37,0.01,0.04,4.046,4,4.86,1.68,-0.83,-0.78,0.4,0.49,0.39,0.48,0,65535,,,1,-24502
230,2016,09,26,52824286,72,17.9,-3276.8,-37,0.02,0.04,4.046,4,4.86,1.62,-0.83,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
231,2016,09,26,52825286,72,17.9,-3276.8,-37,0.01,0.06,4.046,4,4.86,1.5,-0.84,-0.77,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
232,2016,09,26,52826286,72,17.9,-3276.8,-37,0.02,0.04,4.045,3,4.86,1.3,-0.83,-0.78,0.4,0.5,0.38,0.48,0,65535,,,1,-24502
233,2016,09,26,52827286,73,17.9,-3276.8,-37,0.01,0.03,4.045,3,4.86,1.58,-0.83,-0.77,0.4,0.48,0.39,0.48,0,65535,,,1,-24502
234,2016,09,26,52828286,73,17.6,-3276.8,-37,0.01,0.03,4.045,3,4.86,1.3,-0.81,-0.77,0.42,0.49,0.39,0.45,0,65535,,,1,-24502
235,2016,09,26,52829286,74,17.6,-3276.8,-37,0.01,0.06,4.045,3,4.86,1.38,-0.83,-0.78,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
236,2016,09,26,52830286,74,17.3,-3276.8,-37,0.01,0.04,4.045,3,4.86,1.28,-0.83,-0.78,0.43,0.49,0.38,0.48,0,65535,,,1,-24502
237,2016,09,26,52831287,74,17.3,-3276.8,-37,0.01,0.03,4.045,3,4.86,1.52,-0.83,-0.77,0.42,0.49,0.38,0.48,0,65535,,,1,-24502
238,2016,09,26,52832286,74,17.1,-3276.8,-37,0.01,0.04,4.045,3,4.86,1.34,-0.81,-0.77,0.43,0.5,0.39,0.46,0,65535,,,1,-24502
239,2016,09,26,52833288,74,17.1,-3276.8,-37,0.01,0.03,4.045,3,4.86,1.14,-0.83,-0.75,0.4,0.48,0.39,0.46,0,65535,,,1,-24502
240,2016,09,26,52834284,74,17.2,-3276.8,-37,0.01,0.04,4.045,3,4.86,1.52,-0.83,-0.77,0.4,0.5,0.39,0.48,0,65535,,,1,-24502
241,2016,09,26,52835287,74,17.2,-3276.8,-37,0.01,0.04,4.045,3,4.86,2.2,-0.85,-0.77,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
242,2016,09,26,52836287,74,17,-3276.8,-37,0.01,0.04,4.045,2,4.86,1.62,-0.85,-0.77,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
243,2016,09,26,52837287,74,17,-3276.8,-37,0.01,0.03,4.045,2,4.86,1.74,-0.83,-0.77,0.4,0.49,0.38,0.46,0,65535,,,1,-24502
244,2016,09,26,52838287,72,17.1,-3276.8,-37,0.01,0.03,4.044,2,4.86,1.66,-0.83,-0.78,0.4,0.49,0.39,0.46,0,65535,,,1,-24502
245,2016,09,26,52839286,72,17.1,-3276.8,-37,0.01,0.04,4.044,3,4.86,1.8,-0.83,-0.77,0.43,0.49,0.38,0.48,0,65535,,,1,-24502
246,2016,09,26,52840285,72,16.9,-3276.8,-37,0.01,0.04,4.044,3,4.86,2.06,-0.83,-0.77,0.43,0.5,0.4,0.48,0,65535,,,1,-24502
247,2016,09,26,52841288,72,16.9,-3276.8,-37,0.01,0.06,4.044,3,4.86,1.78,-0.83,-0.78,0.4,0.49,0.39,0.49,0,65535,,,1,-24502
248,2016,09,26,52842288,72,17,-3276.8,-37,0.01,0.04,4.044,3,4.86,1.52,-0.84,-0.77,0.43,0.5,0.39,0.45,0,65535,,,1,-24502
249,2016,09,26,52843285,72,17,-3276.8,-37,0.01,0.03,4.044,3,4.86,1.64,-0.83,-0.77,0.42,0.49,0.38,0.46,0,65535,,,1,-24502
250,2016,09,26,52844287,73,16.8,-3276.8,-37,0.01,0.04,4.044,4,4.86,1.58,-0.81,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
251,2016,09,26,52845287,73,16.8,-3276.8,-37,0.01,0.03,4.044,4,4.86,1.4,-0.83,-0.77,0.42,0.48,0.39,0.46,0,65535,,,1,-24502
252,2016,09,26,52846289,73,16.6,-3276.8,-37,0.01,0.03,4.044,4,4.86,0.96,-0.83,-0.78,0.4,0.49,0.39,0.45,0,65535,,,1,-24502
253,2016,09,26,52847289,74,16.6,-3276.8,-37,0.01,0.03,4.044,4,4.86,1.4,-0.83,-0.77,0.4,0.48,0.38,0.46,0,65535,,,1,-24502
254,2016,09,26,52848289,75,16.5,-3276.8,-37,0.01,0.03,4.044,4,4.86,1.3,-0.83,-0.78,0.42,0.49,0.39,0.46,0,65535,,,1,-24502
255,2016,09,26,52849291,76,16.5,-3276.8,-37,0.01,0.04,4.044,3,4.86,1.44,-0.83,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
0,2016,09,26,52850289,76,16.3,-3276.8,-37,0.01,0.03,4.044,3,4.86,1.76,-0.83,-0.77,0.42,0.48,0.39,0.46,0,65535,,,1,-24502
1,2016,09,26,52851291,76,16.3,-3276.8,-37,0.01,0.03,4.044,3,4.86,2.08,-0.83,-0.78,0.4,0.48,0.39,0.46,0,65535,,,1,-24502
2,2016,09,26,52852291,76,16.5,-3276.8,-37,0.01,0.04,4.044,3,4.86,1.7,-0.81,-0.78,0.4,0.5,0.39,0.48,0,65535,,,1,-24502
3,2016,09,26,52853289,76,16.5,-3276.8,-37,0.01,0.04,4.044,3,4.86,1.96,-0.83,-0.78,0.4,0.49,0.38,0.49,0,65535,,,1,-24502
4,2016,09,26,52854289,76,16.3,-3276.8,-37,0.01,0.03,4.044,3,4.86,2.48,-0.84,-0.77,0.42,0.49,0.38,0.46,0,65535,,,1,-24502
5,2016,09,26,52855291,76,16.3,-3276.8,-37,0.02,0.04,4.044,3,4.86,2,-0.81,-0.77,0.42,0.5,0.38,0.48,0,65535,,,1,-24502
6,2016,09,26,52856291,74,16.5,-3276.8,-37,0.01,0.06,4.044,3,4.86,1.88,-0.83,-0.77,0.4,0.48,0.39,0.48,0,65535,,,1,-24502
7,2016,09,26,52857292,73,16.5,-3276.8,-37,0.01,0.04,4.044,3,4.86,1.52,-0.84,-0.78,0.4,0.48,0.39,0.48,0,65535,,,1,-32694
8,2016,09,26,52858291,72,16.4,-3276.8,-37,0.01,0.03,4.044,3,4.86,1.92,-0.84,-0.77,0.4,0.5,0.38,0.46,0,65535,,,1,-32694
9,2016,09,26,52859292,70,16.4,-3276.8,-37,0.01,0.03,4.044,3,4.86,1.86,-0.84,-0.77,0.42,0.49,0.39,0.46,0,65535,,,1,-32694
10,2016,09,26,52860292,71,16.5,-3276.8,-37,0.01,0.03,4.044,2,4.64,1.88,-0.83,-0.77,0.4,0.48,0.38,0.48,0,65535,,,1,-32694
11,2016,09,26,52861292,71,16.5,-3276.8,-37,0.01,0.06,4.044,3,4.64,2.1,-0.83,-0.78,0.4,0.5,0.38,0.46,0,65535,,,1,-32694
12,2016,09,26,52862292,71,16.4,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.96,-0.83,-0.77,0.4,0.49,0.38,0.48,0,65535,,,1,-32694
13,2016,09,26,52863291,71,16.4,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.76,-0.83,-0.78,0.42,0.49,0.38,0.49,0,65535,,,1,-32694
14,2016,09,26,52864292,71,16.5,-3276.8,-37,0.01,0.03,4.044,3,4.64,1.5,-0.84,-0.77,0.42,0.48,0.39,0.46,0,65535,,,1,-32694
15,2016,09,26,52865293,72,16.5,-3276.8,-37,0.01,0.03,4.044,3,4.64,1.76,-0.83,-0.78,0.42,0.49,0.39,0.45,0,65535,,,1,-24502
16,2016,09,26,52866292,72,16.7,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.98,-0.83,-0.77,0.39,0.48,0.38,0.48,0,65535,,,1,-24502
17,2016,09,26,52867291,72,16.7,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.8,-0.85,-0.78,0.4,0.48,0.38,0.45,0,65535,,,1,-24502
18,2016,09,26,52868293,71,16.8,-3276.8,-37,0.01,0.03,4.044,3,4.64,2,-0.83,-0.78,0.4,0.49,0.38,0.48,0,65535,,,1,-24502
19,2016,09,26,52869289,71,16.8,-3276.8,-37,0.01,0.03,4.044,3,4.64,1.96,-0.84,-0.78,0.4,0.48,0.39,0.48,0,65535,,,1,-24502
20,2016,09,26,52870294,71,16.6,-3276.8,-37,0.01,0.06,4.044,3,4.64,2.34,-0.83,-0.77,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
21,2016,09,26,52871294,71,16.6,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.9,-0.83,-0.78,0.39,0.49,0.39,0.49,0,65535,,,1,-24502
22,2016,09,26,52872294,71,16.5,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.32,-0.85,-0.78,0.4,0.49,0.39,0.5,0,65535,,,0,8266
23,2016,09,26,52873295,71,16.5,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.8,-0.83,-0.77,0.4,0.49,0.38,0.46,0,65535,,,1,-24502
24,2016,09,26,52874295,72,16.3,-3276.8,-37,0.01,0.04,4.044,4,4.64,1.82,-0.84,-0.77,0.39,0.49,0.39,0.48,0,65535,,,1,-24502
25,2016,09,26,52875292,72,16.3,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.9,-0.84,-0.78,0.42,0.48,0.39,0.48,0,65535,,,1,-24502
26,2016,09,26,52876292,72,16.2,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.8,-0.83,-0.77,0.42,0.48,0.39,0.49,0,65535,,,1,-24502
27,2016,09,26,52877292,72,16.2,-3276.8,-37,0.01,0.03,4.044,3,4.64,1.56,-0.81,-0.78,0.4,0.49,0.39,0.46,0,65535,,,1,-24502
28,2016,09,26,52878296,72,16.1,-3276.8,-37,0.02,0.04,4.044,3,4.64,1.94,-0.84,-0.77,0.42,0.49,0.38,0.46,0,65535,,,1,-24502
29,2016,09,26,52879295,73,16.1,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.82,-0.81,-0.77,0.4,0.48,0.39,0.48,0,65535,,,1,-24502
30,2016,09,26,52880294,73,16,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.56,-0.84,-0.78,0.4,0.48,0.38,0.49,0,65535,,,1,-24502
31,2016,09,26,52881295,73,16,-3276.8,-37,0.01,0.03,4.044,3,4.64,1.88,-0.84,-0.78,0.42,0.48,0.38,0.46,0,65535,,,1,-24502
32,2016,09,26,52882295,73,15.9,-3276.8,-37,0.01,0.04,4.044,3,4.64,1.56,-0.84,-0.78,0.42,0.49,0.39,0.48,0,65535,,,1,-24502
33,2016,09,26,52883295,73,15.9,-3276.8,-37,0.01,0.03,4.044,4,4.64,1.88,-0.84,-0.77,0.4,0.48,0.39,0.46,0,65535,,,1,-24502
34,2016,09,26,52884295,73,15.8,-3276.8,-37,0.01,0.03,4.044,4,4.64,1.5,-0.81,-0.77,0.4,0.49,0.39,0.46,0,65535,,,1,-24502
35,2016,09,26,52885295,73,15.8,-3276.8,-37,0.01,0.03,4.044,4,4.64,1.82,-0.83,-0.78,0.4,0.48,0.39,0.45,0,65535,,,1,-24502
36,2016,09,26,52886295,75,15.4,-3276.8,-37,0.01,0.03,4.044,4,4.64,1.84,-0.83,-0.78,0.4,0.49,0.39,0.45,0,65535,,,1,-32694
37,2016,09,26,52887295,76,15.4,-3276.8,-37,0.02,0.04,4.044,4,4.64,2.58,-0.84,-0.78,0.4,0.48,0.39,0.48,0,65535,,,1,-32694
38,2016,09,26,52888297,78,15.1,-3276.8,-37,0.01,0.06,4.044,4,4.64,2.38,-0.84,-0.77,0.4,0.48,0.39,0.49,0,65535,,,1,-32694
39,2016,09,26,52889295,79,15.1,-3276.8,-37,0.01,0.04,4.044,4,4.64,2.12,-0.83,-0.78,0.39,0.48,0.38,0.48,0,65535,,,1,-24502
40,2016,09,26,52890296,80,14.8,-3276.8,-37,0.02,0.04,4.044,4,4.64,1.88,-0.83,-0.78,0.4,0.48,0.39,0.49,0,65535,,,1,-24502
41,2016,09,26,52891295,80,14.8,-3276.8,-37,0.01,0.03,4.044,4,4.64,1.82,-0.83,-0.75,0.4,0.49,0.39,0.48,0,65535,,,1,-24502
42,2016,09,26,52892295,80,14.5,-3276.8,-37,0.01,0.04,4.044,4,4.64,1.4,-0.84,-0.78,0.42,0.49,0.39,0.46,0,65535,,,1,-24502
43,2016,09,26,52893296,80,14.5,-3276.8,-37,0.01,0.04,4.044,4,4.64,1.36,-0.84,-0.78,0.4,0.5,0.38,0.45,0,65535,,,1,-24502
44,2016,09,26,52894300,81,14.3,-3276.8,-37,0.01,0.03,4.044,5,4.64,1.92,-0.83,-0.78,0.42,0.48,0.39,0.48,0,65535,,,1,-24502
45,2016,09,26,52895297,81,14.3,-3276.8,-36,0.04,0.03,4.044,5,4.64,2.58,-0.83,-0.78,0.42,0.48,0.39,0.46,0,65535,,,1,-24502
46,2016,09,26,52896300,81,14.1,-3276.8,-34,0.11,0.2,4.044,7,4.64,1.44,-0.96,-0.78,0.24,0.46,0.2,0.54,0,65535,,,0,8266
47,2016,09,26,52897295,82,14.1,-3276.8,-37,0.08,0.24,4.044,7,4.64,0.62,-0.98,-0.74,0.26,0.46,0.22,0.59,0,65535,,,0,8266
48,2016,09,26,52898296,82,14.1,-3276.8,-38,0.05,0.12,4.044,7,2.9,0.28,-0.81,-0.74,0.32,0.42,0.46,0.57,0,65535,,,0,8266
49,2016,09,26,52899296,82,14.1,-3276.8,-39,0.03,0.06,4.044,7,2.9,1.04,-0.81,-0.77,0.34,0.4,0.5,0.56,0,65535,,,1,-24502
50,2016,09,26,52900296,82,13.9,-3276.8,-39,0.02,0.04,4.044,7,2.2,0.48,-0.83,-0.77,0.34,0.42,0.53,0.57,0,65535,,,0,8266
51,2016,09,26,52901298,82,13.9,-3276.8,-40,0.01,0.03,4.044,6,2.2,1.74,-0.8,-0.77,0.34,0.4,0.51,0.56,0,65535,,,0,8266
52,2016,09,26,52902298,82,14,-3276.8,-40,0.01,0.02,4.044,5,2.2,2.06,-0.81,-0.77,0.34,0.4,0.51,0.56,0,65535,,,0,-24502
