SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
156,2016,09,26,53659415,0,17.2,-3276.8,13,0.01,0.03,4.04,1,0.8,3.28,-1,-0.95,0.21,0.27,-0.07,-0.01,0,65535,,,0,8265
157,2016,09,26,53660415,0,17.3,-3276.8,13,0.01,0.03,4.04,1,0.8,2.06,-1.01,-0.95,0.2,0.26,-0.07,-0.01,0,65535,,,3,-24503
158,2016,09,26,53661415,0,17.3,-3276.8,13,0.01,0.02,4.04,1,0.8,2.78,-0.98,-0.96,0.21,0.26,-0.06,0,0,65535,,,0,8265
159,2016,09,26,53662415,0,17.3,-3276.8,13,0.01,0.03,4.04,1,0.8,1.28,-0.98,-0.95,0.21,0.25,-0.07,0,0,65535,,,0,8265
160,2016,09,26,53663415,0,17.3,-3276.8,13,0.01,0.02,4.04,1,0.8,2.02,-1,-0.95,0.2,0.26,-0.06,-0.01,0,65535,,,0,-24503
161,2016,09,26,53664415,0,17.4,-3276.8,13,0.01,0.04,4.04,1,0.8,0.92,-0.98,-0.96,0.21,0.26,-0.08,-0.01,0,65535,,,0,8265
162,2016,09,26,53665416,60,17.4,-3276.8,13,0.01,0.02,4.04,1,0.8,1.06,-1,-0.95,0.21,0.27,-0.07,-0.01,0,65535,,,0,-24503
163,2016,09,26,53666417,54,17.5,-3276.8,13,0.01,0.02,4.04,1,39.46,0.48,-0.98,-0.96,0.21,0.26,-0.07,-0.01,0,65535,,,0,-24503
164,2016,09,26,53667417,52,17.5,-3276.8,13,0.01,0.03,4.04,1,39.46,0.66,-1,-0.96,0.21,0.26,-0.07,-0.01,0,65535,,,0,-24503
165,2016,09,26,53668416,51,17.5,-3276.8,13,0.01,0.03,4.04,1,36.48,1.82,-0.98,-0.95,0.21,0.27,-0.07,0,0,65535,,,1,-24503
166,2016,09,26,53669416,50,17.5,-3276.8,13,0.01,0.03,4.04,1,36.48,1.28,-1,-0.96,0.21,0.27,-0.06,0,0,65535,,,1,-24503
167,2016,09,26,53670416,50,17.9,-3276.8,13,0.01,0.12,4.04,1,36.48,3.56,-1.01,-0.95,0.21,0.26,-0.06,0.15,0,65535,,,1,-24503
168,2016,09,26,53671416,50,17.9,-3276.8,13,0.01,0.03,4.04,1,36.48,2.76,-1,-0.95,0.21,0.26,-0.06,0.01,0,65535,,,0,8265
169,2016,09,26,53672417,45,17.9,-3276.8,13,0.01,0.03,4.04,1,36.48,1.54,-1,-0.95,0.21,0.26,-0.07,0,0,65535,,,0,-24503
170,2016,09,26,53673418,39,17.9,-3276.8,13,0.01,0.04,4.04,1,36.48,1.38,-1,-0.95,0.21,0.28,-0.07,-0.01,0,65535,,,0,-24503
171,2016,09,26,53674417,42,17.9,-3276.8,13,0.01,0.02,4.04,1,36.48,0.78,-1,-0.95,0.21,0.26,-0.06,0,0,65535,,,3,-24503
172,2016,09,26,53675417,43,17.9,-3276.8,13,0.01,0.04,4.04,1,36.48,1.1,-1,-0.95,0.21,0.28,-0.06,0.02,0,65535,,,3,-24503
173,2016,09,26,53676418,36,17.9,-3276.8,13,0.01,0.03,4.04,1,36.48,0.62,-1,-0.96,0.21,0.26,-0.07,0,0,65535,,,3,-24503
174,2016,09,26,53677417,33,17.9,-3276.8,13,0.01,0.03,4.04,1,36.48,1,-0.98,-0.95,0.2,0.27,-0.07,-0.01,0,65535,,,3,-24503
175,2016,09,26,53678417,32,17.9,-3276.8,13,0.01,0.03,4.04,1,36.48,4.7,-1,-0.95,0.21,0.27,-0.06,0,0,65535,,,0,8265
176,2016,09,26,53679418,32,17.9,-3276.8,13,0.01,0.02,4.04,1,36.48,2.64,-0.98,-0.96,0.21,0.26,-0.07,-0.01,0,65535,,,0,-24503
177,2016,09,26,53680418,31,18.2,-3276.8,13,0.01,0.03,4.04,1,36.48,4.66,-1,-0.95,0.21,0.28,-0.07,0,0,65535,,,0,8265
178,2016,09,26,53681417,31,18.2,-3276.8,13,0.01,0.02,4.04,1,36.48,2.98,-0.98,-0.95,0.21,0.27,-0.06,0,0,65535,,,3,-24503
179,2016,09,26,53682418,31,18.2,-3276.8,13,0.01,0.12,4.04,1,36.48,5.86,-0.98,-0.96,0.21,0.27,-0.04,0.16,0,65535,,,0,8265
180,2016,09,26,53683419,31,18.2,-3276.8,13,0.01,0.02,4.04,1,36.48,3.14,-1,-0.95,0.21,0.26,-0.06,0,0,65535,,,0,-24503
181,2016,09,26,53684420,31,18.8,-3276.8,13,0.01,0.03,4.04,1,36.48,8.56,-1,-0.93,0.21,0.27,-0.07,0,0,65535,,,0,8265
182,2016,09,26,53685421,31,18.8,-3276.8,13,0.01,0.03,4.04,1,36.48,4.56,-0.98,-0.95,0.21,0.27,-0.06,0,0,65535,,,0,-24503
183,2016,09,26,53686422,31,19.3,-3276.8,13,0.01,0.03,4.04,1,36.48,2.54,-0.98,-0.95,0.21,0.26,-0.06,0,0,65535,,,0,-24503
184,2016,09,26,53687422,30,19.3,-3276.8,13,0.01,0.04,4.04,1,36.48,2.4,-1,-0.95,0.21,0.28,-0.06,0,0,65535,,,0,-24503
185,2016,09,26,53688422,31,19.5,-3276.8,13,0.01,0.03,4.04,1,36.48,6.98,-1,-0.95,0.21,0.27,-0.06,0,0,65535,,,3,-32695
186,2016,09,26,53689421,31,19.5,-3276.8,13,0.01,0.1,4.04,1,36.48,3.62,-0.98,-0.96,0.21,0.26,-0.2,0.01,0,65535,,,0,8265
187,2016,09,26,53690422,32,19.6,-3276.8,13,0.01,0.03,4.04,1,36.48,4.66,-0.98,-0.93,0.21,0.27,-0.06,0,0,65535,,,0,-32695
188,2016,09,26,53691422,32,19.6,-3276.8,13,0.01,0.03,4.04,1,36.48,2.92,-0.98,-0.95,0.21,0.27,-0.06,0,0,65535,,,0,-32695
189,2016,09,26,53692423,31,20,-3276.8,13,0.01,0.02,4.04,1,36.48,1.44,-0.98,-0.93,0.21,0.25,-0.04,0,0,65535,,,0,8265
190,2016,09,26,53693422,30,20,-3276.8,13,0.01,0.02,4.04,1,36.48,0.7,-0.98,-0.95,0.2,0.26,-0.06,0,0,65535,,,0,-32695
191,2016,09,26,53694422,31,20.4,-3276.8,13,0.01,0.03,4.04,1,34.82,0.88,-0.98,-0.95,0.21,0.28,-0.06,0,0,65535,,,0,-32695
192,2016,09,26,53695422,31,20.4,-3276.8,13,0.01,0.1,4.04,1,34.82,0.4,-1,-0.95,0.21,0.27,-0.2,0,0,65535,,,3,-32695
193,2016,09,26,53696423,31,21.1,-3276.8,13,0.01,0.03,4.04,1,34.82,0.64,-0.98,-0.95,0.21,0.27,-0.04,0,0,65535,,,3,-32695
194,2016,09,26,53697426,30,21.1,-3276.8,13,0.01,0.02,4.04,1,34.82,1.24,-1,-0.96,0.21,0.27,-0.04,0,0,65535,,,3,-32695
195,2016,09,26,53698423,30,21.7,-3276.8,13,0.01,0.02,4.04,1,34.82,0.64,-0.98,-0.95,0.21,0.27,-0.06,0,0,65535,,,3,-32695
196,2016,09,26,53699428,31,21.7,-3276.8,13,0.01,0.03,4.04,1,34.82,0.3,-0.98,-0.95,0.19,0.26,-0.04,0,0,65535,,,3,-32695
197,2016,09,26,53700426,31,21.9,-3276.8,13,0.01,0.02,4.04,1,0,0.12,-0.98,-0.95,0.21,0.26,-0.06,0,0,65535,,,3,-32695
198,2016,09,26,53701423,31,21.9,-3276.8,13,0.01,0.02,4.04,1,0,0.94,-1,-0.95,0.2,0.26,-0.06,0,0,65535,,,3,-32695
199,2016,09,26,53702423,31,22.1,-3276.8,13,0.01,0.02,4.04,1,0,2.6,-0.98,-0.95,0.21,0.26,-0.04,-0.01,0,65535,,,3,-32695
200,2016,09,26,53703428,31,22.1,-3276.8,13,0.01,0.03,4.04,1,0,2.5,-1,-0.96,0.21,0.27,-0.06,0.01,0,65535,,,3,-32695
201,2016,09,26,53704423,31,22,-3276.8,13,0.01,0.03,4.04,1,0,1.14,-1,-0.96,0.21,0.27,-0.07,0.01,0,65535,,,3,-32695
202,2016,09,26,53705423,31,22,-3276.8,13,0.01,0.04,4.04,1,0,2.88,-1,-0.95,0.21,0.28,-0.07,-0.01,0,65535,,,3,-32695
203,2016,09,26,53706426,31,22.2,-3276.8,14,0.01,0.04,4.04,1,0,6.94,-0.98,-0.95,0.21,0.28,-0.07,-0.01,0,65535,,,3,-32695
204,2016,09,26,53707426,31,22.2,-3276.8,14,0.01,0.03,4.04,1,0,3.52,-0.98,-0.95,0.21,0.26,-0.06,0,0,65535,,,3,-32695
205,2016,09,26,53708424,0,22.4,-3276.8,13,0.01,0.03,4.04,1,0.8,2.2,-1,-0.95,0.21,0.27,-0.07,-0.01,0,65535,,,3,-32695
206,2016,09,26,53709423,57,22.4,-3276.8,14,0.02,0.03,4.04,1,0.8,1.46,-0.98,-0.93,0.21,0.27,-0.06,0.01,0,65535,,,3,-32695
207,2016,09,26,53710428,54,22.5,-3276.8,15,0.11,0.18,4.04,1,11.704,0.8,-1.1,-0.79,0.21,0.4,-0.1,0.01,0,65535,,,1,-32695
208,2016,09,26,53711429,63,22.5,-3276.8,16,0.04,0.19,4.04,3,11.704,0.52,-1.14,-0.9,0.12,0.36,-0.21,0.09,0,65535,,,1,-32695
209,2016,09,26,53712423,66,22.4,-3276.8,16,0.03,0.12,4.04,4,11.704,0.3,-1,-0.93,0.24,0.34,-0.06,0.16,0,65535,,,1,-32695
210,2016,09,26,53713429,68,22.4,-3276.8,15,0.04,0.1,4.04,7,11.704,0.18,-1,-0.92,0.21,0.33,-0.14,0.01,0,65535,,,0,8265
211,2016,09,26,53714430,68,22.3,-3276.8,15,0.02,0.09,4.04,6,11.244,0.08,-0.98,-0.93,0.21,0.32,-0.13,0,0,65535,,,0,-32695
212,2016,09,26,53715423,69,22.3,-3276.8,14,0.02,0.04,4.04,6,11.244,0.04,-0.98,-0.95,0.21,0.27,-0.07,0,0,65535,,,0,8265
213,2016,09,26,53716426,69,22.1,-3276.8,13,0.01,0.04,4.04,6,9.364,0.02,-1,-0.95,0.2,0.26,-0.08,0,0,65535,,,0,-32695
214,2016,09,26,53717426,69,22.1,-3276.8,13,0.02,0.08,4.04,6,9.364,0,-1,-0.95,0.2,0.27,-0.12,0,0,65535,,,1,-32695
215,2016,09,26,53718425,69,22,-3276.8,12,0.03,0.12,4.04,6,0,0,-1,-0.95,0.19,0.26,-0.18,-0.03,0,65535,,,0,8265
216,2016,09,26,53719426,69,22,-3276.8,12,0.03,0.08,4.04,7,0,4.8,-1.01,-0.95,0.2,0.25,-0.14,-0.01,0,65535,,,0,-32695
217,2016,09,26,53720425,69,21.9,-3276.8,12,0.01,0.04,4.04,6,0,2.2,-1,-0.96,0.2,0.26,-0.09,-0.01,0,65535,,,0,8265
218,2016,09,26,53721430,69,21.9,-3276.8,12,0.01,0.04,4.04,6,0,0.94,-0.98,-0.95,0.19,0.25,-0.09,0,0,65535,,,0,8265
219,2016,09,26,53722430,69,22.1,-3276.8,12,0.02,0.03,4.04,5,0,0.44,-1,-0.96,0.19,0.22,-0.07,0,0,65535,,,0,8265
220,2016,09,26,53723430,69,22.1,-3276.8,12,0.01,0.14,4.04,5,0,5.76,-1,-0.95,0.19,0.24,-0.04,0.16,0,65535,,,0,8265
221,2016,09,26,53724427,69,22,-3276.8,12,0.01,0.12,4.04,5,0,6.4,-0.98,-0.95,0.18,0.22,-0.15,0.01,0,65535,,,0,8265
222,2016,09,26,53725426,0,22,-3276.8,12,0.02,0.07,4.04,5,0.8,7.46,-1.01,-0.95,0.19,0.26,-0.1,0,0,65535,,,0,8265
223,2016,09,26,53726427,0,21.6,-3276.8,12,0.02,0.07,4.04,5,0.8,3.44,-0.98,-0.95,0.18,0.28,-0.12,0.01,0,65535,,,0,8265
224,2016,09,26,53727426,0,21.6,-3276.8,12,0.05,0.81,4.04,4,0.8,1.48,-1.06,-0.55,-1.04,0.68,-0.43,0.07,0,65535,,,0,8265
225,2016,09,26,53728433,0,21.6,-3276.8,14,0.03,0.14,4.04,4,0.8,0.68,-1.02,-0.91,0.21,0.32,-0.18,-0.01,0,65535,,,0,8265
226,2016,09,26,53729427,0,21.6,-3276.8,13,0.04,0.18,4.04,4,0.8,5.7,-1.06,-0.84,0.08,0.28,-0.13,0.14,0,65535,,,0,8265
227,2016,09,26,53730428,0,21.2,-3276.8,15,0.07,0.18,4.04,6,0.8,9.4,-1.08,-0.77,0.2,0.45,-0.13,0.04,0,65535,,,0,8265
228,2016,09,26,53731431,0,21.2,-3276.8,18,0.1,0.16,4.04,6,0.8,7.52,-0.97,-0.86,0.31,0.44,-0.19,-0.02,0,65535,,,0,8265
229,2016,09,26,53732431,0,20.9,-3276.8,21,0.05,0.09,4.04,6,0.8,3.46,-0.97,-0.85,0.3,0.42,-0.19,-0.06,0,65535,,,0,8265
230,2016,09,26,53733431,0,20.9,-3276.8,22,0.06,0.12,4.04,6,0.8,6.2,-0.96,-0.8,0.33,0.5,-0.16,-0.07,0,65535,,,0,8265
231,2016,09,26,53734431,0,20.6,-3276.8,20,0.07,0.13,4.04,7,0.8,2.88,-1.01,-0.91,0.24,0.42,-0.19,-0.02,0,65535,,,0,8265
232,2016,09,26,53735431,0,20.6,-3276.8,18,0.05,0.1,4.04,6,0.8,1.24,-0.98,-0.93,0.22,0.32,-0.14,-0.03,0,65535,,,0,8265
233,2016,09,26,53736433,0,20.4,-3276.8,16,0.05,0.09,4.04,5,0.8,4.4,-0.98,-0.93,0.21,0.27,-0.18,-0.01,0,65535,,,0,8265
234,2016,09,26,53737432,0,20.4,-3276.8,15,0.05,0.12,4.04,5,0.8,1.9,-1,-0.93,0.21,0.31,-0.16,0.02,0,65535,,,0,8265
235,2016,09,26,53738432,0,19.8,-3276.8,13,0.04,0.07,4.04,6,0.8,3.36,-1,-0.95,0.19,0.25,-0.09,-0.01,0,65535,,,0,-24503
236,2016,09,26,53739432,0,19.8,-3276.8,12,0.02,0.04,4.04,5,0.8,1.44,-0.98,-0.96,0.19,0.25,-0.12,-0.01,0,65535,,,0,8265
237,2016,09,26,53740432,0,19.6,-3276.8,12,0.02,0.06,4.04,5,0.8,0.66,-1.01,-0.96,0.16,0.21,-0.06,0,0,65535,,,0,8265
238,2016,09,26,53741432,0,19.6,-3276.8,12,0.02,0.06,4.04,5,0.8,0.28,-1,-0.95,0.16,0.22,-0.07,0.02,0,65535,,,0,8265
239,2016,09,26,53742432,0,19.5,-3276.8,11,0.01,0.04,4.04,4,0.8,0.12,-1,-0.96,0.18,0.22,-0.09,0,0,65535,,,0,8265
240,2016,09,26,53743432,0,19.5,-3276.8,12,0.01,0.03,4.04,4,0.8,0.04,-1,-0.97,0.18,0.25,-0.08,-0.01,0,65535,,,0,8265
241,2016,09,26,53744432,0,19.3,-3276.8,12,0.01,0.03,4.04,4,0.8,0.02,-1.01,-0.96,0.19,0.24,-0.07,0,0,65535,,,0,8265
242,2016,09,26,53745432,0,19.3,-3276.8,12,0.01,0.03,4.04,4,0.8,5.5,-1.01,-0.96,0.19,0.24,-0.07,0,0,65535,,,0,8265
243,2016,09,26,53746432,0,18.9,-3276.8,12,0.01,0.02,4.04,4,0.8,14.56,-1.01,-0.95,0.18,0.22,-0.06,0,0,65535,,,0,8265
244,2016,09,26,53747433,0,18.9,-3276.8,12,0.01,0.02,4.04,3,0.8,10.02,-1.01,-0.96,0.19,0.22,-0.06,0,0,65535,,,0,8265
245,2016,09,26,53748433,70,18.5,-3276.8,12,0.01,0.13,4.04,3,0.8,6.46,-1,-0.96,0.01,0.22,-0.06,0,0,65535,,,0,8265
246,2016,09,26,53749433,76,18.5,-3276.8,12,0.01,0.02,4.04,3,3.164,3.18,-1,-0.95,0.18,0.22,-0.06,0,0,65535,,,0,8265
247,2016,09,26,53750433,78,18.5,-3276.8,12,0.01,0.03,4.04,3,3.164,1.46,-1.01,-0.96,0.16,0.24,-0.04,0,0,65535,,,0,8265
248,2016,09,26,53751434,79,18.5,-3276.8,12,0.01,0.03,4.04,3,0.54,0.62,-1.01,-0.96,0.19,0.25,-0.06,0.01,0,65535,,,0,8265
249,2016,09,26,53752434,80,18.4,-3276.8,12,0.02,0.03,4.04,2,0.54,3.36,-1.01,-0.95,0.19,0.24,-0.07,0.01,0,65535,,,0,-24503
250,2016,09,26,53753434,80,18.4,-3276.8,12,0.01,0.06,4.04,3,38.66,4.76,-0.98,-0.95,0.2,0.27,-0.09,-0.01,0,65535,,,0,8265
251,2016,09,26,53754434,80,18.4,-3276.8,12,0.01,0.03,4.04,3,38.66,2.2,-1,-0.95,0.19,0.24,-0.08,-0.01,0,65535,,,0,8265
252,2016,09,26,53755434,80,18.4,-3276.8,12,0.01,0.04,4.04,3,0,0.94,-1,-0.96,0.19,0.22,-0.09,-0.01,0,65535,,,0,8265
253,2016,09,26,53756433,80,18.4,-3276.8,12,0.02,0.09,4.04,3,0,0.42,-1,-0.96,0.19,0.22,-0.14,0,0,65535,,,0,8265
254,2016,09,26,53757434,80,18.4,-3276.8,12,0.01,0.07,4.04,3,0,9.28,-1,-0.95,0.18,0.24,-0.1,0.03,0,65535,,,0,8265
255,2016,09,26,53758432,0,18.6,-3276.8,11,0.01,0.04,4.04,2,0.8,8.8,-1,-0.96,0.18,0.22,-0.09,0,0,65535,,,0,8265
0,2016,09,26,53759436,0,18.6,-3276.8,12,0.01,0.03,4.04,2,0.8,4.46,-1,-0.97,0.16,0.21,-0.04,0,0,65535,,,0,-24503
1,2016,09,26,53760431,0,18.9,-3276.8,12,0.01,0.03,4.04,2,0.8,5.62,-1.01,-0.96,0.18,0.24,-0.04,0,0,65535,,,0,8265
2,2016,09,26,53761431,0,18.9,-3276.8,12,0.01,0.03,4.04,2,0.8,2.42,-1,-0.96,0.18,0.22,-0.03,0.01,0,65535,,,0,8265
3,2016,09,26,53762434,0,19.1,-3276.8,12,0.01,0.03,4.04,2,0.8,1.12,-1,-0.96,0.16,0.22,-0.04,0.01,0,65535,,,0,8265
4,2016,09,26,53763434,0,19.1,-3276.8,12,0.01,0.03,4.04,2,0.8,0.48,-1,-0.96,0.19,0.25,-0.06,0.01,0,65535,,,0,8265
5,2016,09,26,53764434,0,19.3,-3276.8,12,0.01,0.02,4.04,2,0.8,0.22,-0.98,-0.96,0.19,0.22,-0.04,0.01,0,65535,,,0,8265
6,2016,09,26,53765434,0,19.3,-3276.8,12,0.01,0.02,4.04,2,0.8,0.08,-1.01,-0.96,0.19,0.24,-0.04,0,0,65535,,,0,8265
7,2016,09,26,53766434,0,19.7,-3276.8,12,0.02,0.03,4.04,2,0.8,0.04,-1.01,-0.96,0.19,0.22,-0.06,0,0,65535,,,0,8265
8,2016,09,26,53767435,0,19.7,-3276.8,12,0.01,0.07,4.04,2,0.8,0,-1,-0.95,0.19,0.24,-0.1,-0.01,0,65535,,,0,8265
9,2016,09,26,53768435,0,20.1,-3276.8,12,0.01,0.03,4.04,2,0.8,0,-1,-0.96,0.19,0.24,-0.07,0,0,65535,,,0,8265
10,2016,09,26,53769435,0,20.1,-3276.8,12,0.01,0.03,4.04,2,0.8,0.06,-1,-0.96,0.19,0.22,-0.06,0.01,0,65535,,,0,8265
11,2016,09,26,53770435,60,20.5,-3276.8,11,0.01,0.03,4.04,2,0.8,0.16,-1,-0.96,0.18,0.22,-0.07,0,0,65535,,,3,-24503
